text,subject
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Describe in your own words. (Ref: 3),Maths
Explain the causes and effects of World War I. . Apply this to modern scenarios. (Ref: 51),History
The human heart has four chambers and pumps blood throughout the body. . Include real-world data. (Ref: 44),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : Describe in your own words. (Ref: 98),Maths
Explain the causes and effects of World War I. ? Explain briefly. (Ref: 41),History
The Industrial Revolution began in the late 18th century and transformed societies. . Explain briefly. (Ref: 28),History
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ? Refer to the chart above. (Ref: 97),Science
The process of evolution explains how species change over time through natural selection. : Include key facts. (Ref: 55),Science
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , What is the implication? (Ref: 93)",History
The Industrial Revolution began in the late 18th century and transformed societies. ? What is the implication? (Ref: 24),History
We have to leave early to avoid the morning traffic. : How do we use this in real life? (Ref: 68),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ? Include key facts. (Ref: 38),Maths
Speed is calculated by dividing distance by time. ? Include key facts. (Ref: 64),Science
Speed is calculated by dividing distance by time. ? Explain briefly. (Ref: 59),Science
The human heart has four chambers and pumps blood throughout the body. : Explain briefly. (Ref: 58),Science
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , Apply this to modern scenarios. (Ref: 8)",Maths
The Industrial Revolution began in the late 18th century and transformed societies. . Can you justify this? (Ref: 40),History
What time does your class end today? ; Discuss with examples. (Ref: 35),English
The Industrial Revolution began in the late 18th century and transformed societies. ? How do we use this in real life? (Ref: 21),History
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ; Can you justify this? (Ref: 24),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? How is this calculated? (Ref: 95),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. . Explain briefly. (Ref: 50),Maths
What time does your class end today? . Describe in your own words. (Ref: 19),English
"Water boils at 100°C under normal atmospheric pressure. Explain why this happens. , What is the implication? (Ref: 52)",Science
"Explain the causes and effects of World War I. , Refer to the chart above. (Ref: 44)",History
"Have you seen my phone? I just had it a second ago. , Include key facts. (Ref: 82)",English
"She enjoys reading mystery novels in her free time. , Include real-world data. (Ref: 32)",English
A linear equation is an equation between two variables that gives a straight line when plotted. : Refer to the chart above. (Ref: 9),Maths
The human heart has four chambers and pumps blood throughout the body. ; How is this calculated? (Ref: 95),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Describe in your own words. (Ref: 51),History
Explain the causes and effects of World War I. . What is the implication? (Ref: 5),History
The periodic table is organized by increasing atomic number. . Include key facts. (Ref: 41),Science
Do you remember where we parked the car? : Include real-world data. (Ref: 51),English
"A linear equation is an equation between two variables that gives a straight line when plotted. , Describe in your own words. (Ref: 45)",Maths
"Can you pass me the salt, please? : What is the implication? (Ref: 31)",English
Can you explain how this remote works? ? How is this calculated? (Ref: 20),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Describe in your own words. (Ref: 89),History
The Industrial Revolution began in the late 18th century and transformed societies. ? How is this calculated? (Ref: 66),History
"It looks like it might rain, should we take an umbrella? , Include real-world data. (Ref: 78)",English
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? Explain briefly. (Ref: 40),Science
I'm thinking of learning how to play the guitar. . Discuss with examples. (Ref: 29),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Refer to the chart above. (Ref: 5),History
Graph the rate of a chemical reaction over time and explain the curve. ; Why is this important? (Ref: 67),Maths
I'm not sure what to wear to the event tomorrow. ; Include key facts. (Ref: 1),English
Explain the causes and effects of World War I. . Include real-world data. (Ref: 99),History
A linear equation is an equation between two variables that gives a straight line when plotted. : How do we use this in real life? (Ref: 7),Maths
The Industrial Revolution began in the late 18th century and transformed societies. . How do we use this in real life? (Ref: 77),History
"The area of a circle is given by πr^2. Calculate the area when r = 5. , Discuss with examples. (Ref: 11)",Maths
A linear equation is an equation between two variables that gives a straight line when plotted. ; How is this calculated? (Ref: 19),Maths
I'm not sure what to wear to the event tomorrow. : Explain briefly. (Ref: 92),English
The periodic table is organized by increasing atomic number. ; Why is this important? (Ref: 79),Science
"I usually go for a walk after dinner to relax. , Can you justify this? (Ref: 91)",English
"An acid reacts with a base to produce salt and water. This is called a neutralization reaction. , How is this calculated? (Ref: 31)",Science
The area of a circle is given by πr^2. Calculate the area when r = 5. : Why is this important? (Ref: 56),Maths
"That movie was really interesting, don’t you think? . Include real-world data. (Ref: 43)",English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Explain briefly. (Ref: 97),History
My favorite subject in school is definitely art. : Include key facts. (Ref: 46),English
"It looks like it might rain, should we take an umbrella? , Explain briefly. (Ref: 34)",English
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? Can you justify this? (Ref: 60),Science
Explain the causes and effects of World War I. ? How do we use this in real life? (Ref: 37),History
The area of a circle is given by πr^2. Calculate the area when r = 5. ? Can you justify this? (Ref: 2),Maths
Solve for x: 2x + 3 = 11. ? Discuss with examples. (Ref: 89),Maths
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? What is the implication? (Ref: 74),Science
Explain the causes and effects of World War I. ; How do we use this in real life? (Ref: 67),History
The area of a circle is given by πr^2. Calculate the area when r = 5. ? How is this calculated? (Ref: 92),Maths
