text,subject
Punctuate the following sentence correctly: although it was raining we went outside. ? Include key facts. (Ref: 55),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Explain briefly. (Ref: 50),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Apply this to modern scenarios. (Ref: 65),History
Describe the difference between potential and kinetic energy. ; Refer to the chart above. (Ref: 87),Science
The Industrial Revolution began in the late 18th century and transformed societies. ? Include real-world data. (Ref: 55),History
"Explain the function of mitochondria in a cell. , Include real-world data. (Ref: 85)",Science
Punctuate the following sentence correctly: although it was raining we went outside. . Describe in your own words. (Ref: 39),English
A linear equation is an equation between two variables that gives a straight line when plotted. . Describe in your own words. (Ref: 32),Maths
The metaphor in this poem represents the fleeting nature of time. ? Why is this important? (Ref: 39),English
"The Industrial Revolution began in the late 18th century and transformed societies. , How do we use this in real life? (Ref: 100)",History
Punctuate the following sentence correctly: although it was raining we went outside. ; Discuss with examples. (Ref: 90),English
Punctuate the following sentence correctly: although it was raining we went outside. : Discuss with examples. (Ref: 74),English
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , Explain briefly. (Ref: 30)",Maths
Punctuate the following sentence correctly: although it was raining we went outside. . How do we use this in real life? (Ref: 99),English
Atoms bond to form molecules by sharing or transferring electrons. . Apply this to modern scenarios. (Ref: 5),Science
Explain the causes and effects of World War I. . How do we use this in real life? (Ref: 75),History
Use historical context to interpret the meaning of the speech in the given text. . Include key facts. (Ref: 54),English
Photosynthesis is the process by which green plants create food using sunlight. ; Include key facts. (Ref: 31),Science
"The Industrial Revolution began in the late 18th century and transformed societies. , Apply this to modern scenarios. (Ref: 79)",History
Identify the main theme of the story and explain its significance. . Include real-world data. (Ref: 43),English
Photosynthesis is the process by which green plants create food using sunlight. . Apply this to modern scenarios. (Ref: 95),Science
Use historical context to interpret the meaning of the speech in the given text. ; Include real-world data. (Ref: 32),English
The area of a circle is given by πr^2. Calculate the area when r = 5. . Describe in your own words. (Ref: 73),Maths
Speed is calculated by dividing distance by time. . Include key facts. (Ref: 31),Science
A linear equation is an equation between two variables that gives a straight line when plotted. : Discuss with examples. (Ref: 20),Maths
Photosynthesis is the process by which green plants create food using sunlight. . Why is this important? (Ref: 62),Science
Atoms bond to form molecules by sharing or transferring electrons. . How do we use this in real life? (Ref: 33),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Include real-world data. (Ref: 82),History
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Explain briefly. (Ref: 31)",History
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Discuss with examples. (Ref: 22)",Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Include key facts. (Ref: 46),Maths
Identify the main theme of the story and explain its significance. ; How is this calculated? (Ref: 36),English
"The human heart has four chambers and pumps blood throughout the body. , Include real-world data. (Ref: 40)",Science
"Discuss how historical events influence literary themes, using war poetry as an example. ; Describe in your own words. (Ref: 8)",English
"Atoms bond to form molecules by sharing or transferring electrons. , Why is this important? (Ref: 36)",Science
The metaphor in this poem represents the fleeting nature of time. : Can you justify this? (Ref: 42),English
"Explain the causes and effects of World War I. , Explain briefly. (Ref: 10)",History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Include key facts. (Ref: 33),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : Describe in your own words. (Ref: 33),Maths
"A linear equation is an equation between two variables that gives a straight line when plotted. , Why is this important? (Ref: 27)",Maths
"Explain the causes and effects of World War I. , Apply this to modern scenarios. (Ref: 68)",History
"Use historical context to interpret the meaning of the speech in the given text. , Include key facts. (Ref: 73)",English
A linear equation is an equation between two variables that gives a straight line when plotted. ? Discuss with examples. (Ref: 86),Maths
Explain the causes and effects of World War I. . How is this calculated? (Ref: 28),History
"Discuss how historical events influence literary themes, using war poetry as an example. ; Apply this to modern scenarios. (Ref: 67)",English
The metaphor in this poem represents the fleeting nature of time. . Why is this important? (Ref: 21),English
Shakespeare’s history plays often reflect the political issues of his time. ; Why is this important? (Ref: 78),English
The Industrial Revolution began in the late 18th century and transformed societies. ; Explain briefly. (Ref: 46),History
"Discuss how historical events influence literary themes, using war poetry as an example. ? Apply this to modern scenarios. (Ref: 31)",English
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , Describe in your own words. (Ref: 59)",Maths
"Discuss how historical events influence literary themes, using war poetry as an example. : How do we use this in real life? (Ref: 64)",English
"Solve for x: 2x + 3 = 11. , Describe in your own words. (Ref: 7)",Maths
The Industrial Revolution began in the late 18th century and transformed societies. : Can you justify this? (Ref: 76),History
"A linear equation is an equation between two variables that gives a straight line when plotted. , Explain briefly. (Ref: 57)",Maths
